CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
8,Servicios para empresas,Chihuahua,202507,Entre 70 y 75 años,,,7,7,0,0,0,0,0,0
8,Servicios para empresas,Ciudad de México,202507,Entre 70 y 75 años,,278.8,95,92,3,0,2,2,0,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 70 y 75 años,,278.8,10,10,0,0,2,2,0,0
8,Servicios para empresas,Colima,202507,Entre 70 y 75 años,,451.13,7,7,0,0,1,1,0,0
8,Servicios para empresas,Durango,202507,Entre 70 y 75 años,,,1,1,0,0,0,0,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 70 y 75 años,,,4,4,0,0,0,0,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 70 y 75 años,,,5,5,0,0,0,0,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 70 y 75 años,,,2,2,0,0,0,0,0,0
8,Servicios para empresas,Veracruz,202507,Entre 70 y 75 años,,,24,24,0,0,0,0,0,0
8,Servicios para empresas,Yucatán,202507,Entre 70 y 75 años,,,9,9,0,0,0,0,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 70 y 75 años,,,3,3,0,0,0,0,0,0
7,Transportes y comunicaciones,Chihuahua,202507,75 años y más,,350.872083333,619,516,103,0,24,24,0,0
7,Transportes y comunicaciones,Ciudad de México,202507,75 años y más,320.97375,328.047794118,6131,5365,766,0,144,136,8,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,75 años y más,,376.947692308,387,334,53,0,13,13,0,0
7,Transportes y comunicaciones,Colima,202507,75 años y más,,299.356666667,245,225,20,0,3,3,0,0
7,Transportes y comunicaciones,Durango,202507,75 años y más,302.4,377.147272727,373,333,40,0,12,11,1,0
7,Transportes y comunicaciones,Extranjero/Extranjera,202507,75 años y más,358.84,360.835,199,177,22,0,9,8,1,0
7,Transportes y comunicaciones,Tamaulipas,202507,75 años y más,,337.979090909,669,601,68,0,22,22,0,0
7,Transportes y comunicaciones,Tlaxcala,202507,75 años y más,,294.8275,194,186,8,0,4,4,0,0
7,Transportes y comunicaciones,Veracruz,202507,75 años y más,292.55,323.774090909,840,754,86,0,24,22,2,0
7,Transportes y comunicaciones,Yucatán,202507,75 años y más,,358.290769231,474,423,51,0,13,13,0,0
7,Transportes y comunicaciones,Zacatecas,202507,75 años y más,,314.207142857,185,174,11,0,7,7,0,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 15 y 20 años,340.285,380.854545455,1015,883,132,0,46,44,2,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 15 y 20 años,,337.4921875,2692,2425,267,0,64,64,0,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 15 y 20 años,631.71,397.278095238,623,554,69,0,22,21,1,0
7,Transportes y comunicaciones,Colima,202507,Entre 15 y 20 años,,349.098,228,208,20,0,5,5,0,0
7,Transportes y comunicaciones,Durango,202507,Entre 15 y 20 años,,335.713333333,385,360,25,0,9,9,0,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 15 y 20 años,317.35,363.231538462,555,509,46,0,27,26,1,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 15 y 20 años,,513.39,66,66,0,0,1,1,0,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 15 y 20 años,680.42,418.107142857,671,595,76,0,23,21,2,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 15 y 20 años,,331.174285714,291,265,26,0,7,7,0,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 15 y 20 años,,339.9275,140,135,5,0,4,4,0,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 20 y 25 años,311.472692308,373.690958549,7029,5853,1176,0,412,386,26,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 20 y 25 años,366.389565217,373.842981651,3912,3469,443,0,241,218,23,0
7,Transportes y comunicaciones,Colima,202507,Entre 20 y 25 años,332.308,344.464772727,1461,1334,127,0,49,44,5,0
7,Transportes y comunicaciones,Durango,202507,Entre 20 y 25 años,292.55,362.650152672,2975,2729,246,0,135,131,4,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 20 y 25 años,358.335925926,378.524641910,5325,4701,624,0,404,377,27,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 20 y 25 años,303.563333333,331.421515152,1174,1110,64,0,36,33,3,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 20 y 25 años,342.7105,377.011902017,7832,6954,878,0,367,347,20,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 20 y 25 años,335.44125,368.547868852,3412,3088,324,0,130,122,8,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 20 y 25 años,292.55,357.461296296,1239,1138,101,0,55,54,1,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 25 y 30 años,356.4995,383.683288591,7391,5983,1408,0,676,596,80,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 25 y 30 años,312.674549763,345.378479139,42402,37551,4851,0,2440,2229,211,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 25 y 30 años,325.168181818,376.585026882,4522,3975,547,0,416,372,44,0
7,Transportes y comunicaciones,Colima,202507,Entre 25 y 30 años,314.070952381,351.086956522,1390,1227,163,0,113,92,21,0
7,Transportes y comunicaciones,Durango,202507,Entre 25 y 30 años,333.430588235,366.832436548,3227,2894,333,0,214,197,17,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 25 y 30 años,355.488823529,389.459471154,6197,5449,748,0,658,624,34,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 25 y 30 años,299.252,346.771976744,1495,1388,107,0,91,86,5,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 25 y 30 años,390.1265,394.116727038,10990,9719,1271,0,833,773,60,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 25 y 30 años,331.94875,389.113807829,4513,4043,470,0,297,281,16,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 25 y 30 años,364.969,382.119080460,1459,1335,124,0,97,87,10,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 30 y 35 años,355.080215054,390.175007299,6607,5285,1322,0,778,685,93,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 30 y 35 años,317.757133550,352.073549689,41988,37202,4786,0,3527,3220,307,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 30 y 35 años,317.363703704,394.589080717,4315,3750,565,0,500,446,54,0
7,Transportes y comunicaciones,Colima,202507,Entre 30 y 35 años,302.967272727,344.452168675,1128,984,144,0,94,83,11,0
7,Transportes y comunicaciones,Durango,202507,Entre 30 y 35 años,343.003448276,377.149871245,2869,2480,389,0,262,233,29,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 30 y 35 años,356.197246377,406.121798780,5504,4733,771,0,725,656,69,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 30 y 35 años,321.476666667,362.860422535,1251,1161,90,0,74,71,3,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 30 y 35 años,351.042560976,396.750827068,10318,9011,1307,0,1013,931,82,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 30 y 35 años,343.8878125,384.607095960,4332,3876,456,0,428,396,32,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 30 y 35 años,344.153,385.300520833,1159,1018,141,0,106,96,10,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 35 y 40 años,348.989120879,399.134102113,4623,3661,962,0,659,568,91,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 35 y 40 años,318.502641509,359.818844515,36768,32897,3871,0,4074,3756,318,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 35 y 40 años,347.907017544,385.639058524,3376,2878,498,0,450,393,57,0
7,Transportes y comunicaciones,Colima,202507,Entre 35 y 40 años,356.44125,382.202911392,850,740,110,0,87,79,8,0
7,Transportes y comunicaciones,Durango,202507,Entre 35 y 40 años,327.791428571,386.994970060,1980,1718,262,0,188,167,21,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 35 y 40 años,371.079672131,396.167221239,4110,3597,513,0,626,565,61,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 35 y 40 años,294.797142857,374.1068,939,868,71,0,82,75,7,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 35 y 40 años,343.143529412,401.635053635,7892,6904,988,0,924,839,85,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 35 y 40 años,373.765666667,388.177291139,3671,3287,384,0,425,395,30,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 35 y 40 años,367.465,387.031034483,987,866,121,0,130,116,14,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 40 y 45 años,354.747042254,398.742674699,3073,2446,627,0,486,415,71,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 40 y 45 años,317.156310680,370.924667146,32300,29158,3142,0,4485,4176,309,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 40 y 45 años,342.537179487,395.718149171,2438,2100,338,0,401,362,39,0
7,Transportes y comunicaciones,Colima,202507,Entre 40 y 45 años,331.145384615,380.552592593,634,528,106,0,94,81,13,0
7,Transportes y comunicaciones,Durango,202507,Entre 40 y 45 años,381.709523810,390.013374233,1346,1166,180,0,184,163,21,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 40 y 45 años,403.9,402.390904872,2877,2500,377,0,475,431,44,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 40 y 45 años,371.106666667,380.560972222,726,673,53,0,75,72,3,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 40 y 45 años,329.5494,407.034472630,5578,4895,683,0,799,749,50,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 40 y 45 años,353.961481481,408.719353933,2826,2520,306,0,383,356,27,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 40 y 45 años,308.804,405.823690476,706,622,84,0,89,84,5,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 45 y 50 años,373.585555556,396.65421875,1270,1145,125,0,201,192,9,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 45 y 50 años,376.301666667,409.795377907,2071,1656,415,0,386,344,42,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 45 y 50 años,327.415269841,371.542879729,21690,19317,2373,0,3857,3542,315,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 45 y 50 años,325.035416667,401.848566038,1628,1370,258,0,289,265,24,0
7,Transportes y comunicaciones,Colima,202507,Entre 45 y 50 años,298.632857143,413.928837209,349,279,70,0,50,43,7,0
7,Transportes y comunicaciones,Durango,202507,Entre 45 y 50 años,357.552307692,390.256,859,746,113,0,123,110,13,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 45 y 50 años,374.18,415.350030120,1889,1635,254,0,354,332,22,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 45 y 50 años,408.43,397.157755102,429,398,31,0,55,49,6,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 45 y 50 años,343.247346939,406.254315425,3482,3045,437,0,626,577,49,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 45 y 50 años,363.241739130,404.020795455,1701,1524,177,0,287,264,23,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 45 y 50 años,394.71,401.670540541,514,449,65,0,116,111,5,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 50 y 55 años,342.545833333,405.024539007,738,656,82,0,153,141,12,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 50 y 55 años,366.465,411.106360424,1365,1090,275,0,313,283,30,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 50 y 55 años,327.348479263,381.140191832,16738,15026,1712,0,3449,3232,217,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 50 y 55 años,364.381666667,424.709689119,1062,897,165,0,205,193,12,0
7,Transportes y comunicaciones,Colima,202507,Entre 50 y 55 años,340.073333333,384.194666667,209,171,38,0,33,30,3,0
7,Transportes y comunicaciones,Durango,202507,Entre 50 y 55 años,367.419,408.660258621,609,516,93,0,126,116,10,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 50 y 55 años,354.2132,405.875862069,1279,1083,196,0,286,261,25,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 50 y 55 años,292.55,384.056875,267,245,22,0,49,48,1,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 50 y 55 años,343.696315789,404.691842105,2195,1920,275,0,399,380,19,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 50 y 55 años,326.693333333,420.888606557,1242,1109,133,0,262,244,18,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 50 y 55 años,338.078333333,409.203472222,416,363,53,0,78,72,6,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 55 y 60 años,338.7025,405.362823529,421,390,31,0,89,85,4,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 55 y 60 años,338.964166667,421.386650246,905,781,124,0,215,203,12,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 55 y 60 años,331.114295775,379.148866545,10445,9501,944,0,2330,2188,142,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 55 y 60 años,424.17,415.988534483,662,578,84,0,120,116,4,0
7,Transportes y comunicaciones,Colima,202507,Entre 55 y 60 años,385.57,399.567727273,132,114,18,0,26,22,4,0
7,Transportes y comunicaciones,Durango,202507,Entre 55 y 60 años,332.761666667,404.889696970,315,272,43,0,72,66,6,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 55 y 60 años,308.22125,388.656296296,323,288,35,0,62,54,8,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 55 y 60 años,394.151363636,405.702840909,807,695,112,0,198,176,22,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 55 y 60 años,,390.445,130,123,7,0,18,18,0,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 55 y 60 años,313.674166667,408.653380282,1142,1010,132,0,225,213,12,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 55 y 60 años,392.885333333,400.640432099,705,633,72,0,177,162,15,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 55 y 60 años,292.55,415.175657895,303,275,28,0,77,76,1,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 60 y 65 años,,357.4625,172,160,12,0,24,24,0,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 60 y 65 años,418.133333333,386.900348837,440,381,59,0,92,86,6,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 60 y 65 años,318.241111111,369.568765996,5455,5072,383,0,1130,1094,36,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 60 y 65 años,298.1225,410.295890411,361,326,35,0,77,73,4,0
7,Transportes y comunicaciones,Colima,202507,Entre 60 y 65 años,292.55,402.18,65,56,9,0,13,11,2,0
7,Transportes y comunicaciones,Durango,202507,Entre 60 y 65 años,371.046666667,406.81175,211,188,23,0,43,40,3,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 60 y 65 años,330.76,447.7465,130,117,13,0,21,20,1,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 60 y 65 años,355.15,392.627575758,411,374,37,0,104,99,5,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 60 y 65 años,292.54,354.31,109,100,9,0,16,15,1,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 60 y 65 años,339.06,399.865728155,591,527,64,0,107,103,4,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 60 y 65 años,330.875,383.771454545,342,311,31,0,59,55,4,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 60 y 65 años,548.01,414.684285714,192,169,23,0,43,42,1,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 65 y 70 años,,370.99375,61,57,4,0,8,8,0,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 65 y 70 años,312.76,389.545853659,164,152,12,0,42,41,1,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 65 y 70 años,333.204444444,366.529651163,2037,1907,130,0,353,344,9,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 65 y 70 años,426.57,429.550416667,127,118,9,0,25,24,1,0
7,Transportes y comunicaciones,Colima,202507,Entre 65 y 70 años,,398.0825,29,28,1,0,4,4,0,0
7,Transportes y comunicaciones,Durango,202507,Entre 65 y 70 años,,402,73,66,7,0,10,10,0,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 65 y 70 años,,348.146666667,48,46,2,0,12,12,0,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 65 y 70 años,,368.303793103,154,138,16,0,29,29,0,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 65 y 70 años,340.01,380.373333333,44,41,3,0,4,3,1,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 65 y 70 años,292.54,423.300322581,217,196,21,0,32,31,1,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 65 y 70 años,,373.778571429,103,97,6,0,21,21,0,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 65 y 70 años,,402.347,88,80,8,0,20,20,0,0
7,Transportes y comunicaciones,Chiapas,202507,Entre 70 y 75 años,,360.06,11,10,1,0,2,2,0,0
7,Transportes y comunicaciones,Chihuahua,202507,Entre 70 y 75 años,,387.551428571,36,35,1,0,7,7,0,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 70 y 75 años,292.55,368.557528090,556,508,48,0,90,89,1,0
7,Transportes y comunicaciones,Coahuila de Zaragoza,202507,Entre 70 y 75 años,,348.6825,45,42,3,0,8,8,0,0
7,Transportes y comunicaciones,Colima,202507,Entre 70 y 75 años,,,8,5,3,0,0,0,0,0
7,Transportes y comunicaciones,Durango,202507,Entre 70 y 75 años,,431.266666667,25,21,4,0,3,3,0,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 70 y 75 años,305.57,292.54,8,7,1,0,2,1,1,0
7,Transportes y comunicaciones,Tamaulipas,202507,Entre 70 y 75 años,,401.149333333,52,48,4,0,15,15,0,0
7,Transportes y comunicaciones,Tlaxcala,202507,Entre 70 y 75 años,,347.76,11,9,2,0,2,2,0,0
7,Transportes y comunicaciones,Veracruz,202507,Entre 70 y 75 años,,374.144615385,79,71,8,0,13,13,0,0
7,Transportes y comunicaciones,Yucatán,202507,Entre 70 y 75 años,,415.27,27,27,0,0,4,4,0,0
7,Transportes y comunicaciones,Zacatecas,202507,Entre 70 y 75 años,,556.876666667,24,23,1,0,3,3,0,0
7,Transportes y comunicaciones,Ciudad de México,202507,Entre 20 y 25 años,320.259381443,336.257735849,34534,30594,3939,1,1157,1060,97,0
